,Accuracy,Specificity,Sensitivity,AUC
462,0.25,0.0,0.42857142857142855,0.3142857142857143
463,0.5,0.2,0.7142857142857143,0.7428571428571429
464,0.4166666666666667,0.4,0.42857142857142855,0.5142857142857142
465,0.5,0.6,0.42857142857142855,0.5142857142857142
466,0.75,1.0,0.5714285714285714,0.6
467,0.5,0.8,0.2857142857142857,0.3714285714285714
468,0.4166666666666667,1.0,0.0,0.5428571428571428
469,0.5833333333333334,0.2,0.8571428571428571,0.4857142857142857
470,0.4166666666666667,1.0,0.0,0.657142857142857
471,0.6666666666666666,0.4,0.8571428571428571,0.6571428571428571
472,0.5833333333333334,0.6,0.5714285714285714,0.6571428571428571
473,0.5,0.2,0.7142857142857143,0.7428571428571429
474,0.3333333333333333,0.4,0.2857142857142857,0.8
475,0.4166666666666667,0.0,0.7142857142857143,0.5428571428571428
476,0.25,0.2,0.2857142857142857,0.22857142857142854
477,0.3333333333333333,0.4,0.2857142857142857,0.39999999999999997
478,0.4166666666666667,1.0,0.0,0.42857142857142855
479,0.4166666666666667,1.0,0.0,0.6
480,0.4166666666666667,0.4,0.42857142857142855,0.4571428571428572
481,0.16666666666666666,0.0,0.2857142857142857,0.22857142857142854
482,0.5833333333333334,0.6,0.5714285714285714,0.5428571428571429
483,0.4166666666666667,0.6,0.2857142857142857,0.6000000000000001
484,0.3333333333333333,0.0,0.5714285714285714,0.3142857142857143
485,0.16666666666666666,0.0,0.2857142857142857,0.9142857142857143
486,0.4166666666666667,1.0,0.0,0.6857142857142857
487,0.6666666666666666,0.2,1.0,0.5142857142857142
488,0.25,0.0,0.42857142857142855,0.14285714285714285
489,0.5833333333333334,0.4,0.7142857142857143,0.5714285714285714
490,0.5833333333333334,0.2,0.8571428571428571,0.22857142857142856
491,0.5,0.8,0.2857142857142857,0.6571428571428571
492,0.5,0.6,0.42857142857142855,0.5142857142857142
493,0.4166666666666667,0.4,0.42857142857142855,0.6
494,0.5833333333333334,0.6,0.5714285714285714,0.5142857142857142
495,0.6666666666666666,0.8,0.5714285714285714,0.6857142857142857
496,0.5833333333333334,0.0,1.0,0.7142857142857143
497,0.5833333333333334,0.2,0.8571428571428571,0.5428571428571428
498,0.6666666666666666,0.8,0.5714285714285714,0.1714285714285714
499,0.4166666666666667,1.0,0.0,0.19999999999999996
500,0.5833333333333334,0.2,0.8571428571428571,0.45714285714285713
501,0.3333333333333333,0.0,0.5714285714285714,0.48571428571428565
502,0.5,0.4,0.5714285714285714,0.4571428571428572
503,0.5833333333333334,0.2,0.8571428571428571,0.34285714285714286
504,0.4166666666666667,0.4,0.42857142857142855,0.5428571428571429
505,0.6666666666666666,0.8,0.5714285714285714,0.28571428571428564
506,0.4166666666666667,0.4,0.42857142857142855,0.6285714285714286
507,0.6666666666666666,0.4,0.8571428571428571,0.39999999999999997
508,0.3333333333333333,0.4,0.2857142857142857,0.3714285714285714
509,0.5833333333333334,0.4,0.7142857142857143,0.4857142857142857
510,0.5,0.4,0.5714285714285714,0.4857142857142857
511,0.5,0.6,0.42857142857142855,0.4571428571428571
512,0.6666666666666666,0.2,1.0,0.8
513,0.4166666666666667,1.0,0.0,0.3999999999999999
514,0.5833333333333334,0.6,0.5714285714285714,0.6571428571428571
515,0.4166666666666667,0.4,0.42857142857142855,0.6285714285714286
516,0.5833333333333334,0.8,0.42857142857142855,0.39999999999999997
517,0.5833333333333334,0.4,0.7142857142857143,0.45714285714285713
518,0.4166666666666667,0.2,0.5714285714285714,0.3714285714285714
519,0.3333333333333333,0.0,0.5714285714285714,0.7714285714285715
520,0.4166666666666667,0.4,0.42857142857142855,0.2857142857142857
521,0.3333333333333333,0.6,0.14285714285714285,0.5428571428571428
522,0.25,0.2,0.2857142857142857,0.2857142857142857
523,0.4166666666666667,0.2,0.5714285714285714,0.4285714285714285
524,0.5,0.4,0.5714285714285714,0.5142857142857142
525,0.5,0.8,0.2857142857142857,0.42857142857142855
526,0.5,0.2,0.7142857142857143,0.42857142857142855
527,0.5,0.4,0.5714285714285714,0.37142857142857144
528,0.5,0.4,0.5714285714285714,0.5428571428571428
529,0.4166666666666667,0.4,0.42857142857142855,0.7714285714285714
530,0.4166666666666667,0.2,0.5714285714285714,0.34285714285714286
531,0.5,0.8,0.2857142857142857,0.5714285714285714
532,0.08333333333333333,0.0,0.14285714285714285,0.9714285714285715
533,0.5,0.4,0.5714285714285714,0.48571428571428577
534,0.5833333333333334,0.4,0.7142857142857143,0.7428571428571429
535,0.5833333333333334,0.4,0.7142857142857143,0.4857142857142857
536,0.6666666666666666,0.8,0.5714285714285714,0.19999999999999998
537,0.4166666666666667,0.2,0.5714285714285714,0.6
538,0.5,0.2,0.7142857142857143,0.7428571428571429
539,0.4166666666666667,0.2,0.5714285714285714,0.6285714285714286
540,0.4166666666666667,0.2,0.5714285714285714,0.4571428571428571
541,0.6666666666666666,0.8,0.5714285714285714,0.19999999999999998
542,0.5833333333333334,0.2,0.8571428571428571,0.4857142857142857
543,0.3333333333333333,0.0,0.5714285714285714,0.5142857142857142
544,0.5,1.0,0.14285714285714285,0.34285714285714286
545,0.4166666666666667,1.0,0.0,0.3142857142857143
546,0.3333333333333333,0.0,0.5714285714285714,0.5142857142857142
547,0.5,0.4,0.5714285714285714,0.5142857142857142
548,0.4166666666666667,1.0,0.0,0.19999999999999996
549,0.5,0.4,0.5714285714285714,0.48571428571428565
550,0.5,0.4,0.5714285714285714,0.4
551,0.3333333333333333,0.6,0.14285714285714285,0.5428571428571428
552,0.6666666666666666,1.0,0.42857142857142855,0.34285714285714286
553,0.5833333333333334,0.6,0.5714285714285714,0.42857142857142855
554,0.6666666666666666,0.6,0.7142857142857143,0.3714285714285714
555,0.4166666666666667,0.4,0.42857142857142855,0.5
556,0.6666666666666666,1.0,0.42857142857142855,0.14285714285714285
557,0.5833333333333334,0.4,0.7142857142857143,0.45714285714285713
558,0.5833333333333334,0.4,0.7142857142857143,0.39999999999999997
559,0.4166666666666667,0.0,0.7142857142857143,0.14285714285714282
560,0.5,0.4,0.5714285714285714,0.5142857142857142
561,0.4166666666666667,0.6,0.2857142857142857,0.6571428571428573
562,0.5833333333333334,0.2,0.8571428571428571,0.4857142857142857
563,0.25,0.4,0.14285714285714285,0.7428571428571429
564,0.6666666666666666,0.4,0.8571428571428571,0.6571428571428571
565,0.5,0.8,0.2857142857142857,0.6571428571428573
566,0.3333333333333333,0.2,0.42857142857142855,0.7142857142857143
567,0.5,0.2,0.7142857142857143,0.5142857142857142
568,0.6666666666666666,0.2,1.0,0.6
569,0.6666666666666666,0.4,0.8571428571428571,0.3714285714285714
570,0.3333333333333333,0.2,0.42857142857142855,0.8571428571428571
571,0.4166666666666667,1.0,0.0,0.34285714285714286
572,0.4166666666666667,0.4,0.42857142857142855,0.5142857142857142
573,0.3333333333333333,0.2,0.42857142857142855,0.6571428571428573
574,0.16666666666666666,0.0,0.2857142857142857,0.9428571428571428
575,0.5,0.8,0.2857142857142857,0.6
576,0.5,0.6,0.42857142857142855,0.5714285714285714
577,0.5833333333333334,0.0,1.0,0.3142857142857143
578,0.75,0.6,0.8571428571428571,0.4
579,0.3333333333333333,0.4,0.2857142857142857,0.5428571428571428
580,0.6666666666666666,0.8,0.5714285714285714,0.3428571428571428
581,0.4166666666666667,0.2,0.5714285714285714,0.6
582,0.75,0.8,0.7142857142857143,0.7142857142857143
583,0.25,0.4,0.14285714285714285,0.22857142857142856
584,0.5833333333333334,0.6,0.5714285714285714,0.42857142857142855
585,0.5,0.4,0.5714285714285714,0.2857142857142857
586,0.3333333333333333,0.2,0.42857142857142855,0.6571428571428571
587,0.4166666666666667,0.2,0.5714285714285714,0.34285714285714286
588,0.4166666666666667,0.4,0.42857142857142855,0.4
589,0.5,0.4,0.5714285714285714,0.6
590,0.5,0.6,0.42857142857142855,0.5428571428571429
591,0.4166666666666667,1.0,0.0,0.6857142857142857
592,0.5,0.6,0.42857142857142855,0.6571428571428571
593,0.4166666666666667,1.0,0.0,0.4
594,0.5833333333333334,0.4,0.7142857142857143,0.37142857142857144
595,0.4166666666666667,0.2,0.5714285714285714,0.8
596,0.5,0.4,0.5714285714285714,0.5714285714285714
597,0.4166666666666667,0.0,0.7142857142857143,0.34285714285714286
598,0.4166666666666667,0.6,0.2857142857142857,0.4285714285714286
599,0.5833333333333334,0.2,0.8571428571428571,0.6285714285714286
600,0.4166666666666667,1.0,0.0,0.3142857142857143
601,0.5,0.2,0.7142857142857143,0.22857142857142856
602,0.5,0.6,0.42857142857142855,0.4285714285714285
603,0.5,0.4,0.5714285714285714,0.5428571428571428
604,0.5833333333333334,0.8,0.42857142857142855,0.37142857142857144
605,0.3333333333333333,0.2,0.42857142857142855,0.7428571428571429
606,0.4166666666666667,0.6,0.2857142857142857,0.6285714285714286
607,0.5,0.0,0.8571428571428571,0.7142857142857144
608,0.5,0.2,0.7142857142857143,0.5714285714285714
609,0.4166666666666667,0.4,0.42857142857142855,0.45714285714285713
610,0.5,0.4,0.5714285714285714,0.5714285714285714
611,0.4166666666666667,0.4,0.42857142857142855,0.6285714285714286
612,0.6666666666666666,0.6,0.7142857142857143,0.2571428571428571
613,0.6666666666666666,0.6,0.7142857142857143,0.6857142857142857
614,0.4166666666666667,0.6,0.2857142857142857,0.4285714285714286
615,0.5,0.2,0.7142857142857143,0.6571428571428571
616,0.5833333333333334,0.8,0.42857142857142855,0.4285714285714285
617,0.4166666666666667,0.4,0.42857142857142855,0.48571428571428565
618,0.4166666666666667,1.0,0.0,0.42857142857142855
619,0.4166666666666667,1.0,0.0,0.5142857142857142
620,0.4166666666666667,0.4,0.42857142857142855,0.5714285714285714
621,0.4166666666666667,1.0,0.0,0.5428571428571428
622,0.5833333333333334,0.6,0.5714285714285714,0.5428571428571428
623,0.5,0.8,0.2857142857142857,0.37142857142857144
624,0.6666666666666666,0.8,0.5714285714285714,0.3428571428571428
625,0.4166666666666667,0.4,0.42857142857142855,0.6857142857142857
626,0.75,0.8,0.7142857142857143,0.3142857142857143
627,0.4166666666666667,0.6,0.2857142857142857,0.6
628,0.5,0.6,0.42857142857142855,0.45714285714285713
629,0.5833333333333334,0.0,1.0,0.7428571428571429
630,0.5833333333333334,0.4,0.7142857142857143,0.5142857142857142
631,0.5,0.4,0.5714285714285714,0.5142857142857142
632,0.5,0.2,0.7142857142857143,0.4857142857142857
633,0.6666666666666666,0.8,0.5714285714285714,0.6285714285714286
634,0.4166666666666667,1.0,0.0,0.7428571428571429
635,0.4166666666666667,1.0,0.0,0.6285714285714286
636,0.4166666666666667,0.2,0.5714285714285714,0.2571428571428571
637,0.5,0.2,0.7142857142857143,0.7142857142857143
638,0.5833333333333334,0.4,0.7142857142857143,0.7714285714285714
639,0.5,0.8,0.2857142857142857,0.34285714285714286
640,0.5,0.2,0.7142857142857143,0.4571428571428571
641,0.5833333333333334,0.4,0.7142857142857143,0.6571428571428571
642,0.4166666666666667,0.2,0.5714285714285714,0.3714285714285714
643,0.3333333333333333,0.4,0.2857142857142857,0.6285714285714286
644,0.6666666666666666,0.4,0.8571428571428571,0.3142857142857143
645,0.6666666666666666,0.8,0.5714285714285714,0.3142857142857143
646,0.25,0.2,0.2857142857142857,0.19999999999999996
647,0.5,0.2,0.7142857142857143,0.48571428571428565
648,0.3333333333333333,0.2,0.42857142857142855,0.6571428571428571
649,0.4166666666666667,1.0,0.0,0.4285714285714286
650,0.4166666666666667,0.6,0.2857142857142857,0.6
651,0.4166666666666667,0.2,0.5714285714285714,0.42857142857142855
652,0.5833333333333334,0.2,0.8571428571428571,0.5142857142857142
653,0.5833333333333334,0.6,0.5714285714285714,0.6571428571428571
654,0.5833333333333334,0.6,0.5714285714285714,0.6857142857142857
655,0.4166666666666667,0.0,0.7142857142857143,0.8285714285714285
656,0.08333333333333333,0.2,0.0,0.8857142857142858
657,0.5,0.8,0.2857142857142857,0.5714285714285714
658,0.5833333333333334,0.6,0.5714285714285714,0.6571428571428571
659,0.5,0.4,0.5714285714285714,0.5428571428571429
660,0.08333333333333333,0.2,0.0,0.11428571428571425
661,0.5,0.4,0.5714285714285714,0.5428571428571428
662,0.75,0.8,0.7142857142857143,0.2857142857142857
663,0.5833333333333334,0.6,0.5714285714285714,0.34285714285714286
664,0.5833333333333334,0.6,0.5714285714285714,0.5714285714285714
665,0.5,0.6,0.42857142857142855,0.6
666,0.25,0.4,0.14285714285714285,0.11428571428571428
667,0.5833333333333334,0.4,0.7142857142857143,0.48571428571428577
668,0.3333333333333333,0.4,0.2857142857142857,0.34285714285714286
669,0.5833333333333334,0.6,0.5714285714285714,0.5428571428571429
670,0.3333333333333333,0.2,0.42857142857142855,0.2857142857142857
671,0.5833333333333334,0.8,0.42857142857142855,0.39999999999999997
672,0.5,0.8,0.2857142857142857,0.4857142857142857
673,0.5,0.4,0.5714285714285714,0.4571428571428571
674,0.4166666666666667,0.0,0.7142857142857143,0.6285714285714286
675,0.3333333333333333,0.4,0.2857142857142857,0.6
676,0.16666666666666666,0.2,0.14285714285714285,0.08571428571428572
677,0.4166666666666667,0.6,0.2857142857142857,0.6571428571428571
678,0.5833333333333334,0.4,0.7142857142857143,0.37142857142857144
679,0.6666666666666666,1.0,0.42857142857142855,0.7714285714285715
680,0.4166666666666667,1.0,0.0,0.8571428571428572
681,0.5833333333333334,0.6,0.5714285714285714,0.2571428571428571
682,0.4166666666666667,0.6,0.2857142857142857,0.5428571428571429
683,0.5,0.6,0.42857142857142855,0.3142857142857143
684,0.3333333333333333,0.8,0.0,0.7714285714285714
685,0.5,0.0,0.8571428571428571,0.4571428571428571
686,0.3333333333333333,0.0,0.5714285714285714,0.1714285714285714
687,0.5833333333333334,0.6,0.5714285714285714,0.45714285714285713
688,0.3333333333333333,0.0,0.5714285714285714,0.1714285714285714
689,0.4166666666666667,1.0,0.0,0.39999999999999997
690,0.4166666666666667,1.0,0.0,0.5428571428571428
691,0.5833333333333334,0.6,0.5714285714285714,0.5714285714285714
692,0.6666666666666666,0.4,0.8571428571428571,0.2571428571428571
693,0.3333333333333333,0.4,0.2857142857142857,0.7428571428571429
694,0.4166666666666667,0.4,0.42857142857142855,0.7428571428571428
695,0.6666666666666666,1.0,0.42857142857142855,0.8571428571428571
696,0.3333333333333333,0.0,0.5714285714285714,0.6285714285714286
697,0.6666666666666666,0.4,0.8571428571428571,0.5714285714285714
698,0.5833333333333334,0.4,0.7142857142857143,0.39999999999999997
699,0.4166666666666667,1.0,0.0,0.45714285714285713
700,0.6666666666666666,0.6,0.7142857142857143,0.5714285714285714
701,0.3333333333333333,0.2,0.42857142857142855,0.28571428571428564
702,0.4166666666666667,0.4,0.42857142857142855,0.5714285714285714
703,0.5833333333333334,0.6,0.5714285714285714,0.6
704,0.8333333333333334,0.6,1.0,0.19999999999999996
705,0.5833333333333334,0.6,0.5714285714285714,0.4
706,0.25,0.2,0.2857142857142857,0.22857142857142854
707,0.5833333333333334,0.4,0.7142857142857143,0.6571428571428573
708,0.5,0.6,0.42857142857142855,0.3999999999999999
709,0.4166666666666667,0.4,0.42857142857142855,0.5714285714285714
710,0.5,0.6,0.42857142857142855,0.6857142857142857
711,0.5,0.4,0.5714285714285714,0.6857142857142857
712,0.4166666666666667,0.6,0.2857142857142857,0.39999999999999997
713,0.6666666666666666,0.8,0.5714285714285714,0.14285714285714285
714,0.5,0.0,0.8571428571428571,0.7142857142857143
715,0.5833333333333334,0.4,0.7142857142857143,0.5142857142857142
716,0.3333333333333333,0.2,0.42857142857142855,0.14285714285714285
717,0.3333333333333333,0.4,0.2857142857142857,0.7428571428571428
718,0.5833333333333334,0.2,0.8571428571428571,0.5142857142857142
719,0.5833333333333334,0.4,0.7142857142857143,0.6857142857142857
720,0.25,0.2,0.2857142857142857,0.7714285714285714
721,0.5833333333333334,0.4,0.7142857142857143,0.4857142857142857
722,0.4166666666666667,0.6,0.2857142857142857,0.5142857142857142
723,0.5833333333333334,0.4,0.7142857142857143,0.37142857142857144
724,0.75,0.8,0.7142857142857143,0.8
725,0.4166666666666667,0.2,0.5714285714285714,0.5714285714285714
726,0.5,0.6,0.42857142857142855,0.3428571428571428
727,0.6666666666666666,0.4,0.8571428571428571,0.5142857142857142
728,0.4166666666666667,1.0,0.0,0.6285714285714286
729,0.5833333333333334,0.2,0.8571428571428571,0.3285714285714285
730,0.6666666666666666,0.6,0.7142857142857143,0.2
731,0.5,0.4,0.5714285714285714,0.48571428571428565
732,0.3333333333333333,0.4,0.2857142857142857,0.7714285714285714
733,0.4166666666666667,0.4,0.42857142857142855,0.5428571428571428
734,0.4166666666666667,0.6,0.2857142857142857,0.5428571428571429
735,0.5,0.4,0.5714285714285714,0.42857142857142855
736,0.6666666666666666,0.4,0.8571428571428571,0.6285714285714286
737,0.4166666666666667,0.2,0.5714285714285714,0.5714285714285714
738,0.5,0.4,0.5714285714285714,0.37142857142857144
739,0.25,0.4,0.14285714285714285,0.6857142857142857
740,0.75,0.6,0.8571428571428571,0.3142857142857142
741,0.5,0.6,0.42857142857142855,0.7142857142857143
742,0.6666666666666666,0.2,1.0,0.7142857142857143
743,0.5833333333333334,0.2,0.8571428571428571,0.3142857142857142
744,0.4166666666666667,0.4,0.42857142857142855,0.45714285714285713
745,0.4166666666666667,0.6,0.2857142857142857,0.4285714285714286
746,0.5833333333333334,0.6,0.5714285714285714,0.7428571428571428
747,0.25,0.0,0.42857142857142855,0.6857142857142858
748,0.3333333333333333,0.4,0.2857142857142857,0.3142857142857143
749,0.5833333333333334,1.0,0.2857142857142857,0.39999999999999997
750,0.5,0.4,0.5714285714285714,0.5428571428571428
751,0.5,0.6,0.42857142857142855,0.5714285714285714
752,0.5,0.4,0.5714285714285714,0.4285714285714286
753,0.5833333333333334,0.4,0.7142857142857143,0.5142857142857142
754,0.3333333333333333,0.2,0.42857142857142855,0.8285714285714285
755,0.5833333333333334,0.6,0.5714285714285714,0.3142857142857143
756,0.75,0.8,0.7142857142857143,0.8285714285714286
757,0.4166666666666667,0.6,0.2857142857142857,0.6285714285714286
758,0.4166666666666667,0.4,0.42857142857142855,0.37142857142857144
759,0.4166666666666667,1.0,0.0,0.6571428571428571
760,0.3333333333333333,0.2,0.42857142857142855,0.7428571428571429
761,0.6666666666666666,0.8,0.5714285714285714,0.2857142857142857
762,0.4166666666666667,0.4,0.42857142857142855,0.34285714285714286
763,0.4166666666666667,1.0,0.0,0.5714285714285714
764,0.5833333333333334,0.8,0.42857142857142855,0.48571428571428565
765,0.4166666666666667,1.0,0.0,0.8
766,0.6666666666666666,0.8,0.5714285714285714,0.6
767,0.4166666666666667,1.0,0.0,0.1714285714285714
768,0.5,0.2,0.7142857142857143,0.2857142857142857
769,0.4166666666666667,1.0,0.0,0.4
770,0.5833333333333334,0.4,0.7142857142857143,0.4571428571428572
771,0.5833333333333334,0.4,0.7142857142857143,0.5142857142857142
772,0.4166666666666667,1.0,0.0,0.5142857142857142
773,0.3333333333333333,0.6,0.14285714285714285,0.7428571428571429
774,0.16666666666666666,0.2,0.14285714285714285,0.14285714285714282
775,0.5,0.4,0.5714285714285714,0.5428571428571429
776,0.5,1.0,0.14285714285714285,0.14285714285714285
777,0.4166666666666667,0.8,0.14285714285714285,0.34285714285714286
778,0.4166666666666667,0.2,0.5714285714285714,0.6
779,0.5833333333333334,0.2,0.8571428571428571,0.4571428571428571
780,0.4166666666666667,0.6,0.2857142857142857,0.6571428571428573
781,0.5833333333333334,0.0,1.0,0.3142857142857143
782,0.4166666666666667,0.4,0.42857142857142855,0.48571428571428565
783,0.4166666666666667,0.6,0.2857142857142857,0.42857142857142855
784,0.8333333333333334,1.0,0.7142857142857143,0.14285714285714285
785,0.5,0.4,0.5714285714285714,0.5142857142857142
786,0.4166666666666667,1.0,0.0,0.45714285714285713
787,0.25,0.4,0.14285714285714285,0.34285714285714286
788,0.5,0.4,0.5714285714285714,0.5428571428571429
789,0.5833333333333334,0.6,0.5714285714285714,0.6
790,0.5833333333333334,0.6,0.5714285714285714,0.3142857142857143
791,0.6666666666666666,0.8,0.5714285714285714,0.6
792,0.4166666666666667,1.0,0.0,0.5428571428571429
793,0.5833333333333334,0.4,0.7142857142857143,0.4
794,0.5833333333333334,0.2,0.8571428571428571,0.45714285714285713
795,0.5,0.2,0.7142857142857143,0.5428571428571428
796,0.5833333333333334,0.6,0.5714285714285714,0.6
797,0.5833333333333334,0.4,0.7142857142857143,0.5428571428571429
798,0.5,0.4,0.5714285714285714,0.45714285714285713
799,0.5,0.8,0.2857142857142857,0.4285714285714285
800,0.6666666666666666,0.4,0.8571428571428571,0.3999999999999999
801,0.5,0.2,0.7142857142857143,0.7142857142857143
802,0.3333333333333333,0.2,0.42857142857142855,0.6857142857142858
803,0.5,0.6,0.42857142857142855,0.34285714285714286
804,0.5833333333333334,0.4,0.7142857142857143,0.42857142857142855
805,0.4166666666666667,0.6,0.2857142857142857,0.7428571428571429
806,0.75,0.6,0.8571428571428571,0.7142857142857143
807,0.4166666666666667,1.0,0.0,0.7428571428571429
808,0.5,0.2,0.7142857142857143,0.4571428571428571
809,0.25,0.0,0.42857142857142855,0.3142857142857143
810,0.5,0.6,0.42857142857142855,0.5428571428571428
811,0.5833333333333334,0.4,0.7142857142857143,0.3142857142857142
812,0.5833333333333334,0.4,0.7142857142857143,0.48571428571428565
813,0.4166666666666667,0.6,0.2857142857142857,0.7142857142857142
814,0.5833333333333334,0.4,0.7142857142857143,0.37142857142857144
815,0.5833333333333334,0.6,0.5714285714285714,0.4285714285714285
816,0.5833333333333334,0.4,0.7142857142857143,0.6
817,0.5,0.4,0.5714285714285714,0.4
818,0.75,0.8,0.7142857142857143,0.3142857142857143
819,0.4166666666666667,0.4,0.42857142857142855,0.4285714285714285
820,0.5,0.4,0.5714285714285714,0.39999999999999997
821,0.4166666666666667,0.4,0.42857142857142855,0.657142857142857
822,0.4166666666666667,0.2,0.5714285714285714,0.7142857142857143
823,0.5833333333333334,0.4,0.7142857142857143,0.42857142857142855
824,0.75,1.0,0.5714285714285714,0.3142857142857143
825,0.4166666666666667,1.0,0.0,0.6285714285714286
826,0.4166666666666667,0.2,0.5714285714285714,0.6
827,0.4166666666666667,0.4,0.42857142857142855,0.3428571428571428
828,0.4166666666666667,0.6,0.2857142857142857,0.6
829,0.3333333333333333,0.2,0.42857142857142855,0.6857142857142857
830,0.3333333333333333,0.2,0.42857142857142855,0.3142857142857143
831,0.5,0.6,0.42857142857142855,0.4857142857142857
832,0.3333333333333333,0.2,0.42857142857142855,0.17142857142857143
833,0.5833333333333334,0.4,0.7142857142857143,0.4857142857142857
834,0.9166666666666666,0.8,1.0,0.05714285714285713
835,0.5,0.6,0.42857142857142855,0.5428571428571429
836,0.25,0.2,0.2857142857142857,0.8
837,0.5833333333333334,0.6,0.5714285714285714,0.34285714285714286
838,0.5,0.2,0.7142857142857143,0.48571428571428565
839,0.6666666666666666,0.4,0.8571428571428571,0.2857142857142857
840,0.16666666666666666,0.0,0.2857142857142857,0.7142857142857143
841,0.5,0.2,0.7142857142857143,0.3142857142857143
842,0.6666666666666666,0.4,0.8571428571428571,0.6857142857142857
843,0.4166666666666667,1.0,0.0,0.42857142857142855
844,0.4166666666666667,1.0,0.0,0.5428571428571428
845,0.75,0.8,0.7142857142857143,0.22857142857142856
846,0.4166666666666667,0.8,0.14285714285714285,0.4571428571428571
847,0.5833333333333334,0.6,0.5714285714285714,0.5142857142857142
848,0.6666666666666666,0.4,0.8571428571428571,0.5428571428571428
849,0.5,0.4,0.5714285714285714,0.6
850,0.75,0.8,0.7142857142857143,0.6571428571428573
851,0.3333333333333333,0.6,0.14285714285714285,0.22857142857142854
852,0.5833333333333334,0.6,0.5714285714285714,0.45714285714285713
853,0.5,0.2,0.7142857142857143,0.6285714285714286
854,0.4166666666666667,0.4,0.42857142857142855,0.5714285714285714
855,0.5833333333333334,0.4,0.7142857142857143,0.6
856,0.25,0.2,0.2857142857142857,0.2571428571428571
857,0.4166666666666667,0.8,0.14285714285714285,0.34285714285714286
858,0.3333333333333333,0.4,0.2857142857142857,0.39999999999999997
859,0.4166666666666667,1.0,0.0,0.39999999999999997
860,0.3333333333333333,0.2,0.42857142857142855,0.6857142857142858
861,0.5,0.4,0.5714285714285714,0.42857142857142855
862,0.4166666666666667,0.0,0.7142857142857143,0.5142857142857142
863,0.5,0.6,0.42857142857142855,0.657142857142857
864,0.4166666666666667,0.2,0.5714285714285714,0.4285714285714285
865,0.16666666666666666,0.0,0.2857142857142857,0.17142857142857143
866,0.4166666666666667,1.0,0.0,0.4857142857142857
867,0.75,1.0,0.5714285714285714,0.22857142857142856
868,0.6666666666666666,0.8,0.5714285714285714,0.42857142857142855
869,0.75,0.6,0.8571428571428571,0.1714285714285714
870,0.25,0.2,0.2857142857142857,0.4285714285714285
871,0.5,0.4,0.5714285714285714,0.5714285714285714
872,0.3333333333333333,0.4,0.2857142857142857,0.39999999999999997
873,0.3333333333333333,0.0,0.5714285714285714,0.14285714285714285
874,0.4166666666666667,0.4,0.42857142857142855,0.6
875,0.4166666666666667,0.6,0.2857142857142857,0.42857142857142855
876,0.5833333333333334,0.0,1.0,0.3714285714285714
877,0.5833333333333334,0.4,0.7142857142857143,0.4
878,0.3333333333333333,0.4,0.2857142857142857,0.7714285714285714
879,0.5833333333333334,0.8,0.42857142857142855,0.6571428571428571
880,0.4166666666666667,1.0,0.0,0.5142857142857143
881,0.5,0.6,0.42857142857142855,0.4857142857142857
882,0.5,0.4,0.5714285714285714,0.31428571428571433
883,0.8333333333333334,0.6,1.0,0.6857142857142857
884,0.4166666666666667,0.2,0.5714285714285714,0.7142857142857143
885,0.5833333333333334,0.4,0.7142857142857143,0.5714285714285714
886,0.5833333333333334,0.2,0.8571428571428571,0.6000000000000001
887,0.5833333333333334,0.0,1.0,0.37142857142857144
888,0.3333333333333333,0.4,0.2857142857142857,0.7142857142857143
889,0.5,0.4,0.5714285714285714,0.5142857142857142
890,0.5,0.4,0.5714285714285714,0.6285714285714286
891,0.4166666666666667,0.2,0.5714285714285714,0.7714285714285714
892,0.4166666666666667,1.0,0.0,0.45714285714285713
893,0.3333333333333333,0.4,0.2857142857142857,0.5714285714285714
894,0.5833333333333334,0.6,0.5714285714285714,0.4857142857142857
895,0.5,0.4,0.5714285714285714,0.5428571428571428
896,0.4166666666666667,0.6,0.2857142857142857,0.6285714285714286
897,0.5,0.6,0.42857142857142855,0.48571428571428565
898,0.5833333333333334,0.2,0.8571428571428571,0.5142857142857142
899,0.5,0.2,0.7142857142857143,0.45714285714285713
900,0.3333333333333333,0.2,0.42857142857142855,0.5714285714285714
901,0.4166666666666667,1.0,0.0,0.7428571428571429
902,0.5833333333333334,0.2,0.8571428571428571,0.6285714285714286
903,0.6666666666666666,0.8,0.5714285714285714,0.5714285714285714
904,0.4166666666666667,0.6,0.2857142857142857,0.4857142857142857
905,0.5833333333333334,0.4,0.7142857142857143,0.6
906,0.5,0.2,0.7142857142857143,0.4857142857142857
907,0.5833333333333334,0.6,0.5714285714285714,0.5428571428571429
908,0.5833333333333334,0.0,1.0,0.6285714285714286
909,0.4166666666666667,0.0,0.7142857142857143,0.8
910,0.4166666666666667,0.2,0.5714285714285714,0.5714285714285714
911,0.25,0.4,0.14285714285714285,0.8285714285714285
912,0.5833333333333334,0.0,1.0,0.2571428571428571
913,0.4166666666666667,0.6,0.2857142857142857,0.4857142857142857
914,0.4166666666666667,1.0,0.0,0.5714285714285714
915,0.5,0.4,0.5714285714285714,0.6571428571428571
916,0.4166666666666667,0.6,0.2857142857142857,0.5714285714285714
917,0.3333333333333333,0.2,0.42857142857142855,0.6571428571428571
918,0.5833333333333334,0.2,0.8571428571428571,0.4857142857142857
919,0.4166666666666667,0.4,0.42857142857142855,0.7428571428571428
920,0.5,0.2,0.7142857142857143,0.2571428571428571
